x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
0.80802864,0.24003042,0.8115248,0.22893183,0.803679,0.23057769,0.81750935,0.23614058,0.7976536,0.24037054,0.8276438,0.3013264,0.791327,0.30895808,0.8403252,0.37968218,0.78253525,0.38742432,0.8439809,0.45131126,0.7797319,0.4479872,0.828464,0.45242044,0.806094,0.45770082,0.83228415,0.5623145,0.8141409,0.56716365,0.8329652,0.66445696,0.82061386,0.66935354
0.8067651,0.23905641,0.81026,0.22801663,0.8025344,0.22973035,0.816415,0.2350873,0.7969541,0.23957291,0.82685375,0.300475,0.79079175,0.30838773,0.839729,0.37892503,0.7813884,0.38694307,0.84347343,0.4499182,0.7769525,0.44770995,0.8274186,0.451627,0.80549395,0.4569579,0.8307504,0.5611688,0.8145068,0.56611395,0.8311033,0.66503865,0.8215438,0.6699414
0.80592626,0.23754379,0.80948395,0.22653036,0.80160046,0.2284003,0.8154854,0.23426957,0.7957068,0.23917957,0.8263322,0.30077165,0.7893999,0.30897704,0.8386435,0.37743124,0.7811893,0.38701355,0.8417063,0.44816318,0.7765474,0.44818354,0.8266155,0.45063776,0.80401987,0.45564708,0.8309205,0.5618442,0.8136818,0.5658567,0.82965946,0.6671029,0.82033825,0.67117786
0.8053779,0.23653077,0.80893105,0.22546385,0.8009451,0.227301,0.8148289,0.23378484,0.79476184,0.23851949,0.8254385,0.3011764,0.7884279,0.30892116,0.83789486,0.37863266,0.77961,0.3872948,0.8412828,0.44854382,0.7752983,0.447603,0.8255191,0.45244008,0.8029836,0.45724466,0.8289736,0.56606644,0.8129439,0.5699822,0.8271169,0.6742062,0.81983966,0.678239
0.80421656,0.23580909,0.807741,0.22461507,0.799732,0.2266788,0.8137005,0.23271702,0.7936644,0.23806156,0.8245169,0.30029622,0.78786504,0.308085,0.8370573,0.37799627,0.77861214,0.38450047,0.8411674,0.45039618,0.7730442,0.44296387,0.8244921,0.4520473,0.8023343,0.45677105,0.827353,0.5653702,0.8123631,0.56926936,0.8248226,0.67425364,0.81873506,0.67826146
0.8027851,0.23620649,0.80649894,0.22492932,0.7983665,0.22701596,0.81291837,0.23281285,0.79273796,0.23840642,0.82411927,0.30017686,0.787516,0.30824193,0.83674,0.37782067,0.7785025,0.3844386,0.8405549,0.44944692,0.7723504,0.4419114,0.8236845,0.4526044,0.8017352,0.4571467,0.8252201,0.56696624,0.81167364,0.5705984,0.8224155,0.67784977,0.81878006,0.6812578
0.8023348,0.23623292,0.8061013,0.22495964,0.79789704,0.22695804,0.81262857,0.23277865,0.79227567,0.23809901,0.82405394,0.3004039,0.7870531,0.30750987,0.8366503,0.37862504,0.7775113,0.38278222,0.8398408,0.45012334,0.77172786,0.43962082,0.823204,0.45435718,0.80104476,0.4582283,0.82337344,0.5694719,0.80992365,0.5723958,0.8198395,0.6813666,0.8169074,0.68389386
0.801696,0.23693617,0.8058301,0.22568056,0.7975455,0.22721434,0.8128068,0.23366329,0.79202753,0.23779368,0.8230368,0.30265102,0.78611165,0.30840883,0.83557016,0.3791444,0.7759986,0.38128364,0.83825886,0.454298,0.7720493,0.4392323,0.8208844,0.45731795,0.79888994,0.46045431,0.8195252,0.5719593,0.8072664,0.5742382,0.81652784,0.6826545,0.8155217,0.6847198
0.8015899,0.23628612,0.8057567,0.22493072,0.79734933,0.22653368,0.81276894,0.23285651,0.79182,0.23712648,0.8230311,0.30172694,0.7856877,0.30804476,0.83479017,0.37882555,0.775643,0.3836523,0.8371685,0.45195735,0.7734356,0.4435473,0.8207947,0.45729473,0.7985279,0.46053487,0.8186246,0.5746816,0.8065465,0.57695407,0.81356335,0.68690467,0.81363547,0.6889903
0.8009767,0.23363872,0.80526936,0.2225368,0.7967562,0.22368422,0.8124711,0.23197843,0.7913948,0.23529708,0.82250947,0.30134892,0.78560406,0.30697504,0.833456,0.3801107,0.7752153,0.38405,0.8374963,0.45054546,0.77377325,0.44455662,0.821124,0.45712823,0.7991103,0.46039268,0.8175773,0.57473683,0.8067628,0.577094,0.8117463,0.68767387,0.8119898,0.6892573
0.8005106,0.23315091,0.80478334,0.22206265,0.7962661,0.22324143,0.81199116,0.23159118,0.79089296,0.23498149,0.821762,0.30074105,0.78518635,0.30680147,0.8328552,0.37911108,0.77516407,0.38491237,0.83736795,0.4485842,0.7749291,0.4457613,0.82049197,0.45681134,0.7986656,0.4603184,0.8167276,0.57529473,0.8063968,0.5779248,0.81060183,0.68832767,0.8113287,0.6903161
